class,aspect,elevation,slope
burned,319.70627,1099,26.992338
burned,266.1911,809,13.695218
burned,2.572542,1049,25.925455
burned,343.6633,1211,27.606606
burned,15.130027,728,4.79277
burned,300.7111,290,20.824791
burned,146.09416,827,4.461039
burned,276.0339,438,8.754623
burned,186.78456,275,63.86099
burned,173.58795,713,11.060484
burned,321.0217,710,11.762824
burned,96.0608,1128,24.7001
burned,58.342987,606,26.266266
burned,58.602394,986,34.356
burned,331.11014,715,26.528118
burned,294.18268,658,6.7608113
burned,280.46298,879,14.971659
burned,320.56888,1367,34.668358
burned,63.27692,1377,31.46558
burned,153.30087,1151,8.248021
burned,30.082624,865,33.215446
burned,61.0537,596,11.347342
burned,283.459,704,34.81865
burned,333.9354,1464,32.972958
burned,160.88904,927,3.9202313
burned,354.77765,928,25.99652
burned,196.76335,778,16.925627
burned,76.98877,1278,12.172251
burned,336.92438,1432,35.807457
burned,0,218,7.3788605
burned,34.42674,509,6.715693
burned,0,855,0.92740995
burned,46.113804,830,31.263338
burned,259.55725,1038,10.127404
burned,90,1211,17.494389
burned,325.67087,715,42.654556
burned,270,498,1.2942668
burned,214.33797,713,4.4838033
burned,43.093296,909,32.735443
burned,297.2937,1048,26.299845
burned,66.74684,994,34.878483
burned,131.8839,880,22.401293
burned,0,833,6.464861
burned,328.41602,1021,39.899414
burned,270,921,2.5798557
burned,302.4894,573,10.249508
burned,339.4125,786,31.902922
burned,82.12943,838,19.526697
burned,100.091576,706,28.999868
burned,335.73892,573,20.449203
burned,324.719,962,24.517206
burned,97.58816,626,13.775682
burned,203.84668,893,3.039328
burned,254.13805,1234,33.083828
burned,133.743,939,21.702915
burned,19.141514,1108,27.976772
burned,191.69223,1029,28.613161
burned,26.160795,517,11.221114
burned,300.93137,489,33.478806
burned,285.82715,931,16.529114
burned,180,977,4.6273675
burned,9.788548,1389,32.645645
burned,49.56272,685,29.856726
burned,62.565823,1008,30.849735
burned,219.98094,925,23.924011
burned,180,1232,0.92740995
burned,340.80948,1408,35.097626
burned,53.378296,989,1.5544314
burned,222.94026,497,3.7952976
burned,15.151726,1234,39.981133
burned,46.360985,480,11.9207
burned,140.16165,960,39.42672
burned,116.55017,402,48.30794
burned,270,980,15.932247
burned,90,907,1.2108663
burned,52.98412,803,1.5402185
burned,259.1769,1363,31.108952
burned,35.651173,809,18.709412
burned,180,696,29.534676
burned,347.3494,1013,5.684676
burned,192.27466,1128,5.676492
burned,113.88543,1026,6.8391776
burned,174.4233,549,12.827898
burned,82.9789,938,7.54388
burned,180,855,0.92740995
burned,74.28676,1000,10.166096
burned,244.51233,808,27.773785
burned,95.63641,630,18.244204
burned,180,1125,37.264793
burned,229.72745,640,11.328451
burned,194.5856,779,19.354515
burned,160.40564,1424,20.707697
burned,102.996704,1246,35.746048
burned,346.91745,617,16.654247
burned,286.78574,927,12.637417
burned,111.48734,917,19.470814
burned,233.91428,992,6.273611
burned,12.6966505,876,34.873722
burned,325.016,869,6.760666
burned,55.34421,678,34.341457
burned,257.7513,1136,37.34421
burned,61.869232,1222,35.791775
burned,343.85806,1192,49.711765
burned,279.129,1060,17.018753
burned,174.74864,626,13.703586
burned,76.92208,1151,38.200603
burned,143.57819,458,27.611847
burned,158.27252,777,16.501307
burned,290.07397,549,2.700219
burned,24.800508,906,6.1070886
burned,135.61272,839,46.793377
burned,22.58693,235,12.839701
burned,105.5347,563,10.277594
burned,285.82935,1500,33.136383
burned,196.7173,506,37.256462
burned,176.32695,732,34.26605
burned,56.871548,887,33.08973
burned,53.889084,673,6.2698593
burned,70.31994,899,2.7519798
burned,150.13242,1122,25.017485
burned,126.62122,789,1.5544488
burned,270,609,1.2715657
burned,279.99283,1387,25.006203
burned,312.7409,1336,35.58565
burned,290.31387,481,2.6696982
burned,283.86447,697,7.694557
burned,43.681305,387,16.224411
burned,160.11755,996,37.76219
burned,329.55743,1170,23.357365
burned,34.431717,1009,15.363891
burned,329.32892,1198,16.75859
burned,330.67493,213,12.560597
burned,0,863,2.7802885
burned,253.01776,869,21.20442
burned,180,864,4.6273675
burned,69.47612,676,5.27595
burned,222.08997,824,7.4566
burned,231.21701,1097,17.229927
burned,312.44626,678,6.8386755
burned,30.001581,1291,27.62689
burned,270,1039,19.33607
burned,37.35044,710,15.912284
burned,270,775,1.2304016
burned,270,1137,13.673343
burned,91.63948,971,29.501215
burned,301.10226,768,29.426023
burned,42.90039,691,11.248422
burned,199.1802,975,7.8073325
burned,63.794594,1004,4.193181
burned,296.09946,829,28.896177
burned,20.45468,1426,13.597515
burned,76.47554,1086,3.9596865
burned,357.23566,372,24.407864
burned,73.02383,1379,33.636223
burned,10.923709,572,6.5831256
burned,0,287,0
burned,180,885,19.602388
burned,279.40976,1225,21.605799
burned,90,1090,5.957749
burned,90,981,6.399251
burned,0,1121,0
burned,69.66316,567,5.322124
burned,19.885899,644,35.2138
burned,160.17683,600,37.75183
burned,0,645,10.992985
burned,148.73283,1185,9.672889
burned,265.7537,694,12.332132
burned,111.336205,578,21.822308
burned,116.63215,638,14.186425
burned,118.18271,706,24.016832
burned,246.30627,1471,34.40402
burned,38.566853,1273,22.493093
burned,26.131897,623,11.218407
burned,17.867367,1153,7.7483478
burned,312.37845,1427,31.981941
burned,180,986,8.2891
burned,114.815674,407,21.09154
burned,130.53717,610,37.671806
burned,29.996153,260,7.454186
burned,104.803635,897,32.3565
burned,96.05455,1018,24.722473
burned,234.29858,961,4.757129
burned,283.44772,585,3.9817922
burned,238.41168,723,8.783811
burned,38.80258,934,33.61206
burned,283.95828,1142,3.8393142
burned,326.79214,1077,29.295692
burned,110.268135,928,7.980211
burned,144.66867,987,20.656626
burned,15.103233,734,9.51821
burned,182.58006,315,25.925587
burned,334.6285,1385,31.347105
burned,261.53723,881,28.809929
burned,270,1128,37.391922
burned,277.3303,1251,26.907686
burned,19.64017,1228,33.149887
burned,7.7286596,912,26.108782
burned,347.7849,720,17.468384
burned,103.00246,1484,29.92402
burned,293.27286,689,7.007119
burned,53.490303,545,1.5585316
burned,58.47451,1452,30.46493
burned,44.068344,969,8.96215
burned,0,927,23.608686
burned,344.39618,963,14.149868
burned,18.023308,853,30.061604
burned,234.3019,1044,6.33206
burned,98.41853,889,28.936
burned,306.19193,674,3.1382763
burned,238.61026,887,8.832868
burned,69.901634,815,18.25019
burned,54.184994,972,4.74411
burned,116.21104,1083,20.128168
burned,22.077013,289,19.25796
burned,5.663506,1193,22.925766
burned,180,786,1.8543341
burned,329.90085,840,16.66623
burned,121.58899,545,8.783644
burned,0,678,8.2891
burned,289.9152,1278,33.636787
burned,126.50391,588,1.5587444
burned,59.701206,821,7.3136234
burned,97.2144,1293,37.71866
burned,53.373745,775,1.5542655
burned,146.81973,475,32.548603
burned,210.97575,481,9.643788
burned,238.61292,760,17.266016
burned,275.97046,746,8.845898
burned,78.057434,495,8.892163
burned,197.18561,1052,8.670723
burned,240.11021,908,7.403267
burned,155.82216,956,9.073459
burned,11.791629,1074,23.265541
burned,40.258366,817,9.6311655
burned,117.34083,960,13.859255
burned,270,576,3.80128
burned,356.07147,583,44.705708
burned,72.098625,1417,20.236237
burned,129.5181,968,14.273049
burned,308.87646,601,18.535667
burned,270,1156,29.723545
burned,224.40085,990,33.307354
burned,0,785,0.92740995
burned,167.83014,1005,22.48946
burned,90,585,2.584195
burned,79.081566,818,18.873215
burned,98.46208,595,18.26366
burned,290.22653,748,2.680723
burned,66.79803,1382,26.246138
burned,75.23436,1158,32.42161
burned,143.2832,1010,8.046032
burned,13.101765,624,11.279353
burned,249.92845,565,2.7005312
burned,104.852066,1031,26.804184
burned,270,461,31.40477
burned,266.40457,904,14.473943
burned,203.6673,887,33.182682
burned,270,501,2.5037754
burned,261.6107,654,6.331194
burned,19.540674,1325,30.28584
burned,33.159058,348,20.173138
burned,155.05078,664,6.1143866
burned,306.62973,782,1.554139
burned,151.54321,775,5.259943
burned,285.9883,1040,22.361885
burned,238.4991,1170,23.447794
burned,204.34872,1044,3.0512404
burned,214.88158,964,28.048412
burned,241.02055,1023,11.335793
burned,58.846127,625,8.891984
burned,54.40109,714,3.1833856
burned,79.0339,1413,18.797874
burned,298.26074,1408,28.679419
burned,67.925995,1366,45.952152
burned,146.4103,947,4.44469
burned,180,545,5.547545
burned,45.396095,590,36.41591
burned,270,1140,34.995033
burned,296.39645,779,4.165085
burned,46.22295,923,11.891549
burned,34.431477,535,2.247846
burned,129.4768,388,14.285022
burned,142.32385,750,15.978333
burned,143.03465,1149,36.105587
burned,236.41214,772,14.753926
burned,15.136526,853,14.119448
burned,325.13052,805,13.320207
burned,49.59264,948,20.5355
burned,58.918262,1251,28.059805
burned,49.77141,762,36.941036
burned,97.58924,1169,36.331383
burned,291.1928,1235,5.1175847
burned,171.36774,1071,30.516665
burned,16.098879,1046,25.255959
burned,323.0882,380,20.022997
burned,284.1105,923,11.265812
burned,0,1138,2.7802885
burned,9.547211,1018,14.715921
burned,301.01053,568,39.246643
burned,270,574,5.0630627
burned,0,630,0
burned,268.00314,807,24.91818
burned,295.818,1113,32.287933
burned,308.4846,1412,36.067856
burned,71.16298,1032,31.03245
burned,180,799,1.8543341
burned,326.40414,915,4.4450064
burned,353.8753,437,45.72643
burned,90,804,2.491524
burned,46.43976,324,22.920141
burned,296.943,1076,8.132823
burned,65.73779,884,23.42906
burned,64.99497,1152,24.681423
burned,233.57962,936,3.121325
burned,323.65747,519,12.465619
burned,153.57149,599,21.687407
burned,107.61629,860,9.116261
burned,72.33403,667,12.044635
burned,139.8239,1295,19.807415
burned,135.69359,601,22.15489
burned,201.84174,729,19.228441
burned,15.119786,341,4.7925396
burned,18.73279,684,7.7866764
burned,0,775,0.92740995
burned,123.49433,803,19.39211
burned,282.68344,1258,23.862734
burned,185.95137,707,11.946531
burned,308.02374,812,17.502789
burned,135.59473,1507,26.496153
burned,33.230873,528,35.604275
burned,185.07375,1130,25.991245
burned,41.040493,1005,3.6839948
burned,180,1172,46.013462
burned,85.59928,1104,32.329693
burned,180,940,0.92740995
burned,22.600657,1493,34.3658
burned,62.821777,1633,32.534943
burned,53.49308,730,36.303608
burned,227.23087,640,19.676285
burned,74.05394,1092,43.312126
burned,176.27718,1072,18.812027
burned,226.80399,354,24.19601
burned,357.1451,776,24.409536
burned,113.293236,735,29.817436
burned,162.12505,900,26.25507
burned,19.591051,1240,10.703052
burned,2.0753853,1475,30.93597
burned,211.045,1203,27.028
burned,301.38724,1363,34.363926
burned,180,1099,38.42148
burned,222.08934,1005,21.437057
burned,171.51173,582,16.41534
burned,94.25046,1022,12.320501
burned,306.51813,788,12.277418
burned,173.00461,693,10.170724
burned,233.17438,542,4.63212
burned,180,291,20.421242
burned,0,927,0.92740995
burned,216.28546,1063,32.72594
burned,41.852283,815,7.429139
burned,276.6767,708,22.669704
burned,69.914665,590,2.698756
burned,133.92052,939,11.861471
burned,256.73242,1339,29.43524
burned,307.79163,1234,10.476515
burned,297.33173,885,13.863351
burned,7.648862,1088,18.090244
burned,111.41598,624,21.752071
burned,214.12785,551,2.2397492
burned,249.57552,651,7.9224496
burned,233.10178,844,7.6777134
burned,325.93335,749,17.362438
burned,270,839,10.269133
burned,236.96895,1595,37.672745
burned,187.23854,924,27.572226
burned,145.22438,1559,14.370117
burned,0,876,17.096203
burned,195.16069,841,14.1209955
burned,169.03777,649,24.781921
burned,0,760,1.8543341
burned,314.59152,842,15.466515
burned,167.79568,810,39.62828
burned,271.64905,849,29.358343
burned,251.37006,963,24.515762
burned,270,788,2.492261
burned,257.5807,1385,8.560949
burned,153.30356,1255,23.502449
burned,220.59987,284,13.1985445
burned,63.111668,712,21.491034
burned,156.15242,858,3.039349
burned,0,773,1.8543341
burned,62.312508,792,20.96813
burned,162.52538,1413,29.250675
burned,110.0906,620,2.698079
burned,306.17957,581,32.23999
burned,137.39806,645,25.818848
burned,0,1063,0.92740995
burned,233.55342,846,30.941566
burned,168.75475,971,6.5903034
burned,180,925,0.92740995
burned,0,1168,37.264793
burned,307.7962,1077,1.5130422
burned,180,552,1.8543341
burned,113.54488,927,27.780443
burned,314.50803,1088,20.277933
burned,286.6678,586,6.4401035
burned,279.60718,569,34.17524
burned,340.134,830,10.72106
burned,262.9708,453,14.818642
burned,351.37494,760,8.382575
burned,33.138897,1198,47.27135
burned,35.088642,1070,24.466042
burned,150.77626,1157,7.397926
burned,8.514367,1396,30.50889
burned,21.783598,919,19.221207
burned,61.875008,1328,28.78617
burned,280.52835,361,10.047665
burned,14.960042,996,4.788967
burned,0,751,0
burned,200.44533,912,26.611132
burned,243.72067,453,8.320424
burned,330.03766,799,21.424238
burned,345.73077,926,14.962586
burned,135.95891,1663,19.814497
burned,146.87094,931,4.4213195
burned,345.92285,1277,42.025288
burned,106.48727,739,12.852357
burned,126.1839,506,7.8063836
burned,282.2376,909,28.128374
burned,340.7624,517,11.625908
burned,36.60324,1598,33.640987
burned,12.209781,1087,30.805382
burned,31.410496,1225,24.475786
burned,62.81514,1152,4.0534835
burned,152.29532,839,13.370574
burned,290.34503,420,34.930664
burned,304.09717,745,26.145977
burned,325.885,769,13.204452
burned,69.88137,894,22.955585
burned,28.185415,1379,38.298706
burned,32.334488,1273,33.079758
burned,290.22827,687,5.349323
burned,73.46404,1140,12.816783
burned,240.81857,1006,26.473621
burned,290.28412,982,18.1005
burned,30.36015,1290,39.53835
burned,31.064306,1189,40.378098
burned,0,956,4.6273675
burned,65.135925,714,40.264233
burned,49.833153,972,21.877798
burned,356.77548,524,37.891663
burned,350.40732,410,14.717805
burned,10.086334,1342,25.492485
burned,226.3465,749,5.3587766
burned,0,674,0
burned,352.05865,657,9.282638
burned,176.12305,928,17.978144
burned,270,509,2.5350962
burned,161.14056,667,3.914333
burned,122.10835,985,10.3555765
burned,80.53362,989,11.136239
burned,20.76627,400,28.98643
burned,239.09087,872,8.95432
burned,244.96295,1161,10.827213
burned,232.54184,1110,23.06753
burned,124.81638,703,40.38358
burned,286.87784,634,26.647717
burned,281.0182,420,22.952478
burned,354.14914,864,11.9444275
burned,263.04642,843,33.76489
burned,134.54057,817,5.2743134
burned,96.06935,660,17.024767
burned,246.6774,929,6.9931483
burned,245.47879,490,17.329535
burned,53.889084,671,1.573356
burned,100.51769,324,10.057517
burned,198.85603,625,3.914254
burned,56.34298,1039,27.733036
burned,20.022009,1310,29.620808
burned,306.67392,717,1.5525295
burned,309.03452,767,18.476822
burned,324.1104,964,30.94005
burned,228.91628,1584,23.912104
burned,71.204895,622,16.776085
burned,110.3811,918,5.3111186
burned,157.26038,782,9.9551935
burned,270,749,1.247182
burned,28.623478,680,28.953442
burned,53.6301,1092,9.301864
burned,105.06062,1005,20.495377
burned,90,1109,2.4059653
burned,52.384884,1110,3.0363438
burned,341.53464,989,11.573974
burned,304.12747,1061,35.8042
burned,0,1580,36.071453
burned,216.63422,1186,30.327929
burned,356.1784,1351,32.98171
burned,270,840,1.2389061
burned,218.10149,850,21.348064
burned,291.50226,500,36.898758
burned,122.529564,963,13.540641
burned,0,871,1.8543341
burned,40.26206,1214,21.952003
burned,156.48172,477,46.167343
burned,141.44092,732,19.388165
burned,180,664,16.24506
burned,155.71027,917,6.082463
burned,80.11531,675,43.31908
burned,18.419453,857,7.7725534
burned,300.33734,947,31.338745
burned,112.42332,357,22.995321
burned,35.292984,783,22.611275
burned,342.13052,1195,3.8920143
burned,253.00592,692,21.191338
burned,351.9083,974,31.853558
burned,171.78952,1369,30.489355
burned,180,885,16.24506
burned,283.69113,562,3.9125328
burned,35.71167,716,30.883492
burned,321.75974,318,26.319155
burned,119.36954,1149,27.83878
burned,0,747,3.7047918
burned,54.18727,985,1.5846769
burned,53.888836,533,18.242416
burned,259.5537,1461,38.7827
burned,0,263,0
burned,184.99883,716,26.73608
burned,283.43564,550,15.571869
burned,140.03441,921,49.276783
burned,31.311367,574,20.754045
burned,14.89048,1425,40.506058
burned,110.10187,880,20.646358
burned,275.99445,1188,24.939535
burned,57.846,369,27.342905
burned,294.94992,1188,29.9261
burned,37.649193,460,15.972827
burned,61.315655,1025,9.571642
burned,253.13976,1406,35.963253
burned,17.640476,625,19.632189
burned,356.30484,667,18.81148
burned,304.06357,893,30.028711
burned,165.73181,1000,19.328997
burned,243.63681,357,4.169947
burned,322.99054,1084,20.046648
burned,62.07474,854,27.406061
burned,192.72574,731,11.262827
burned,172.21725,614,9.279152
burned,72.40504,1439,20.548922
burned,33.07201,964,25.777622
burned,354.48264,973,12.826651
burned,127.61578,1101,1.5192156
burned,32.89245,572,23.912472
burned,233.18169,997,7.691839
burned,333.73987,963,11.230453
burned,132.1927,1224,33.054604
burned,342.91605,845,36.691303
burned,53.03657,946,3.0819502
burned,287.42047,981,17.974298
burned,351.60632,846,46.321724
burned,180,586,3.7047918
burned,281.14453,1168,39.946518
burned,355.43994,1179,28.904491
burned,347.28085,781,30.85493
burned,39.640694,828,20.72593
burned,41.88814,929,14.624402
burned,325.04865,859,2.2619941
burned,38.16819,1371,30.841707
burned,206.7449,595,23.511372
burned,302.47296,1058,19.890343
burned,26.81176,1202,26.091812
burned,90,815,5.177649
burned,319.88318,458,18.710535
burned,270,912,2.5159318
burned,350.48544,1503,27.70998
burned,69.69229,594,10.568131
burned,133.50003,967,22.942888
burned,86.14621,581,25.72026
burned,201.12558,955,36.087254
burned,292.93604,1351,26.494635
burned,42.60459,756,22.678415
burned,195.58958,1571,31.874321
burned,23.263342,1517,27.861355
burned,74.10483,989,30.585526
burned,286.26312,557,6.5944996
burned,90,1076,2.4562914
burned,78.236694,1558,29.066149
burned,330.18396,1116,18.563889
burned,0,1060,2.7802885
burned,254.36182,1070,16.712967
burned,180,804,12.769178
burned,263.52896,840,23.311375
burned,37.99804,310,42.750023
burned,53.48825,512,12.279213
burned,273.53488,352,14.710989
burned,342.40097,1295,35.499138
burned,38.108322,766,13.867658
burned,129.3466,753,11.544368
burned,0,884,0
burned,0,675,2.7802885
burned,218.56131,920,35.140514
burned,90,1598,38.609615
burned,62.950024,1220,15.895133
burned,63.595997,662,4.163985
burned,171.74016,807,24.608189
burned,339.76685,392,10.745578
burned,261.52588,926,18.23959
burned,118.9673,788,11.340024
burned,211.62029,941,11.810909
burned,43.2347,1324,32.7958
burned,102.151215,1187,40.22945
burned,291.01315,1478,34.104168
burned,264.68665,564,19.27053
burned,274.0161,1351,42.754276
burned,143.76077,1061,21.870768
burned,85.30767,1134,30.695343
burned,276.31924,1064,23.8076
burned,0,984,2.7802885
burned,343.8545,568,13.275274
burned,99.99424,1114,40.012566
burned,240.80602,934,13.078516
burned,98.4163,719,6.3112087
burned,0,712,0
burned,154.61568,757,16.940762
burned,18.916348,500,3.9156594
burned,109.49386,591,28.084393
burned,341.25018,1269,17.994038
burned,335.3916,1012,14.953177
burned,125.61762,503,1.5921963
burned,142.60364,640,32.27879
burned,301.62515,1095,18.756798
burned,302.8326,1284,25.533962
burned,90,487,9.905413
burned,18.280504,921,31.538834
burned,72.66561,1405,30.86422
burned,335.6815,864,14.92033
burned,30.127766,1031,27.65691
burned,22.572693,560,12.838418
burned,33.598106,963,2.2259102
burned,200.45796,1017,13.5977955
burned,306.4433,929,4.673691
burned,213.13184,1140,4.4214582
burned,247.70609,1065,9.686241
burned,81.08206,689,17.394314
burned,64.19044,819,29.148848
burned,180,400,12.769178
burned,248.87077,1175,35.697735
burned,111.195946,1062,2.5635457
burned,17.266386,848,12.427751
burned,347.24832,1146,5.6869226
burned,53.582417,547,3.1215308
burned,180,553,7.3788605
burned,45.045036,657,18.966038
burned,218.85106,768,11.74234
burned,306.10037,587,3.1451347
burned,102.48877,1085,24.18695
burned,20.819286,665,28.994965
burned,68.31367,846,23.656767
burned,180,1246,12.769178
burned,12.266833,1460,31.50587
burned,295.3476,1703,22.584135
burned,349.68314,843,40.5502
burned,213.12895,1008,2.2139528
burned,7.1795444,1221,40.851017
burned,193.30629,869,33.63875
burned,325.9872,330,2.2367127
burned,174.48701,640,42.324997
burned,103.830215,822,7.7130184
burned,318.14993,1059,11.066492
burned,282.72214,385,27.227793
burned,219.32584,880,5.9732585
burned,139.53902,683,20.955202
burned,225.19266,862,15.410547
burned,30.829185,711,25.233925
burned,288.92517,1247,32.977234
burned,328.7788,709,28.7645
burned,138.96043,1007,3.6839433
burned,90,725,5.1701865
burned,45.941944,1194,29.191706
burned,52.133877,1394,27.809175
burned,327.18182,1238,8.760194
burned,180,1041,28.827692
burned,170.38786,937,27.71675
burned,164.83707,693,9.5208435
burned,298.42328,872,5.8255982
burned,44.45334,506,14.006794
burned,42.764565,740,15.994729
burned,53.55803,959,6.22108
burned,77.648834,1287,8.606753
burned,27.970139,873,31.167536
burned,0,699,0
burned,325.0568,747,2.2617695
burned,11.718212,1024,23.259998
burned,326.07312,783,2.2344565
burned,90,280,1.253523
burned,85.00222,844,20.386694
burned,259.4588,790,5.056673
burned,309.95422,1577,32.218838
burned,53.432747,537,28.520859
burned,19.140858,1202,36.3831
burned,18.76823,1409,30.895866
burned,199.21324,620,3.922656
burned,180,747,1.8543341
burned,339.21823,1095,6.9105325
burned,54.181076,893,6.313694
burned,356.31155,1416,45.16354
burned,260.99054,656,17.229485
burned,126.42098,558,1.5617988
burned,90,1161,19.359915
burned,251.76457,518,11.69087
burned,243.80516,767,4.1947465
burned,319.1139,1198,10.907666
burned,210.06975,924,29.29921
burned,173.58809,637,30.388554
burned,274.25464,626,23.576
burned,175.15878,717,14.570548
burned,0,757,0
burned,15.89387,849,17.73392
burned,321.0083,1641,30.249245
burned,54.391346,922,1.5925441
burned,285.22623,773,13.84993
burned,138.93042,930,16.73097
burned,102.07179,954,17.203074
burned,15.739913,1539,41.17156
burned,0,888,3.7047918
burned,263.49155,409,15.940696
burned,6.388703,1326,30.387419
burned,327.2321,1055,22.012287
burned,0,1180,19.602388
burned,242.76318,346,29.506401
burned,161.41966,782,3.9078972
burned,270,1137,1.1958073
burned,171.47592,661,8.380379
burned,215.90265,776,29.229946
burned,350.08917,785,7.489385
burned,55.791187,652,32.352116
burned,155.79683,767,14.907403
burned,186.44107,1153,30.389988
burned,0,680,4.6273675
burned,210.87106,466,7.5205936
burned,175.44368,1094,28.904366
burned,55.430634,1628,25.873497
burned,201.67693,748,16.495829
burned,193.95805,553,10.397168
burned,48.28362,1385,28.154716
burned,180,637,1.8543341
burned,197.99074,1264,32.200165
burned,0,410,28.110973
burned,63.82066,1122,20.148994
burned,346.71292,1288,10.368342
burned,270,836,2.5902195
burned,199.1874,930,3.9220417
burned,239.17143,956,17.530115
burned,247.07646,402,9.438565
burned,184.08012,628,17.137102
burned,24.224625,346,3.0482657
burned,293.11612,748,16.099648
burned,309.7227,922,12.842297
burned,161.27711,976,22.304132
burned,290.5213,1067,28.992144
burned,140.93016,1651,18.448997
burned,244.48796,700,4.2988086
burned,53.400097,355,6.1981463
burned,311.7852,590,8.293111
burned,13.462626,872,15.799788
burned,62.794872,342,17.675653
burned,69.57544,652,7.9224195
burned,316.99307,846,3.7994025
burned,155.82619,644,6.076968
burned,13.442211,668,15.798509
burned,92.12528,307,41.121468
burned,350.89413,833,22.286736
burned,36.73819,1437,30.3617
burned,96.27941,1426,8.418639
burned,286.78906,1078,26.765524
burned,295.8404,674,22.221634
burned,180,1082,35.460823
burned,103.80747,668,3.8802989
burned,281.95905,457,25.113878
burned,132.34679,1209,14.807029
burned,100.18676,1242,39.48071
burned,226.23738,883,21.695873
burned,197.88965,890,19.657465
burned,165.78409,625,14.959211
burned,5.8362455,1183,40.77521
burned,314.7274,1476,28.901516
burned,132.82564,384,19.65694
burned,103.81685,551,3.877725
burned,294.38837,469,23.327421
burned,316.52118,834,24.045105
burned,291.28494,639,24.033836
burned,323.92114,1321,23.780361
burned,328.93164,1078,11.74374
burned,132.39023,778,19.807383
burned,126.198204,723,3.1378067
burned,28.38105,1074,32.780476
burned,278.3985,791,6.3243823
burned,53.575134,628,3.120994
burned,60.802055,1216,27.965322
burned,146.8702,925,2.2139742
burned,90,1534,14.069952
burned,12.231395,743,22.494164
burned,0,929,0.92740995
burned,259.49478,628,31.860785
burned,79.54772,1107,31.98927
burned,249.92587,555,2.7001975
burned,146.86667,940,6.6159353
burned,0,857,44.164898
burned,192.83606,538,5.688812
burned,121.10441,1150,29.424507
burned,348.1209,711,36.66368
burned,333.92792,1407,27.592777
burned,64.46648,948,22.445885
burned,228.52876,1187,36.25313
burned,195.60034,1036,29.745173
burned,194.63062,1261,18.50051
burned,0,1232,3.7047918
burned,243.75352,702,16.321964
burned,54.38494,518,1.5922956
burned,44.462143,537,14.008822
burned,280.54416,620,10.0330515
burned,90,730,2.5911624
burned,0,877,2.7802885
burned,90,1236,16.803904
burned,18.713234,800,7.7857866
burned,118.418076,1051,20.51406
burned,297.5166,699,13.780693
burned,218.5374,955,16.15799
burned,194.08368,1100,24.257025
burned,249.34048,811,5.2429967
burned,58.354652,1192,13.8652115
burned,335.7495,905,25.611668
burned,292.41635,1013,11.983295
burned,45.33371,487,5.2626586
burned,0,901,22.032898
burned,18.714546,811,3.9109778
burned,285.78226,312,25.461079
burned,48.29309,1100,8.305639
burned,52.334827,413,33.51641
burned,0,775,21.231472
burned,295.81592,1318,25.791601
burned,32.748444,966,23.878075
burned,0,916,0
burned,106.16949,1369,22.141588
burned,110.343315,588,2.666003
burned,93.83927,1289,25.80478
burned,41.68643,583,11.038997
burned,242.35902,1074,33.54285
burned,18.07003,1260,7.7571335
burned,155.50386,657,30.41447
burned,120.200745,1011,35.297344
burned,280.65945,1105,5.0015044
burned,199.1874,867,3.9220417
burned,30.512974,1122,32.57275
burned,134.28757,645,5.298003
burned,149.31662,1179,26.940609
burned,82.64103,511,26.817995
burned,2.4605896,1108,25.92352
burned,64.75647,718,27.98664
burned,249.8862,946,5.3783264
burned,195.56485,832,4.8027163
burned,0,1133,11.883978
burned,53.433105,251,1.5564345
burned,152.54585,1594,5.211587
burned,244.47026,817,29.397177
burned,84.16639,1273,43.699245
burned,233.81808,518,4.702663
burned,0,942,0
burned,204.31345,933,3.0503929
burned,163.10991,985,8.657237
burned,65.41368,625,23.169788
burned,270,838,3.881954
burned,306.39813,848,27.398634
burned,260.97058,868,17.193924
burned,0,749,0
burned,335.21136,856,6.1065087
burned,145.0901,501,2.2608526
burned,348.92114,1205,44.703716
burned,346.59198,523,20.944408
burned,259.48495,1065,5.069054
burned,192.72646,1015,11.262857
burned,0,553,0
burned,192.83669,519,5.6888256
burned,19.095425,743,38.83849
burned,210.49915,922,23.369478
burned,38.068565,467,8.190486
burned,24.239906,542,3.048631
burned,110.36525,954,15.594241
burned,7.895591,375,32.51202
burned,259.62976,804,19.784258
burned,34.065586,719,2.2381039
burned,176.48442,427,19.636522
burned,44.38162,901,13.990299
burned,55.836548,1142,11.408324
burned,45.62402,1112,30.056276
burned,280.67404,818,9.914774
burned,332.48828,918,13.34789
burned,290.39017,373,5.3088713
burned,59.24012,823,22.36553
burned,196.9333,1384,26.914272
burned,100.55541,1480,10.022704
burned,6.771206,905,20.552727
burned,63.800728,779,4.19409
burned,40.902092,945,9.722526
burned,319.57202,880,32.53646
burned,346.95886,776,34.26542
burned,180,669,2.7802885
burned,308.9127,1021,39.511616
burned,35.619324,1177,10.160763
burned,138.12961,784,3.731301
burned,199.64194,675,33.150177
burned,180,875,7.3788605
burned,145.88454,685,21.358078
burned,115.590935,921,8.525528
burned,169.75684,1078,26.266272
burned,247.30391,767,26.72303
burned,126.895996,808,1.544506
burned,110.36844,234,5.314263
burned,177.78336,1060,29.553074
burned,335.03162,737,3.0663984
burned,290.03586,585,2.7051353
burned,135.22606,1140,38.593758
burned,79.7926,1070,28.726364
burned,10.964138,1364,42.718452
burned,0,692,0
burned,65.64606,660,23.355055
burned,130.50536,647,9.896161
burned,37.921486,795,13.833711
